Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,MG,BELMIRO BRAGA,PMDB,15,WILLIAM DE SOUZA,700,Não eleito,26.555,(sem coligação),
Prefeito,MG,BELO ORIENTE,PT,13,HUMBERTO LOPES DE ASSIS,"3,510",Não eleito,29.643,(sem coligação),
Prefeito,MG,BELO ORIENTE,PMDB,15,JAQUES GONÇALVES PEREIRA,510,Não eleito,4.307,(sem coligação),
Prefeito,MG,BUGRE,PMDB,15,JORDÃO VIANA TEIXEIRA,"1,490",Eleito,52.025,PMDB / PT / PL,
Prefeito,MG,BUGRE,PFL,25,PAULO JOVENTINO BARBOSA,"1,374",Não eleito,47.975,(sem coligação),
Prefeito,MG,CAPIM BRANCO,PMDB,15,ALUÍZIO MACHADO,"2,125",Não eleito,46.868,PMDB / PSDB,
Prefeito,MG,CAPIM BRANCO,PP,11,DARIO MENDES LINHARES,"2,409",Eleito,53.132,PPB / PFL / PTB / PL,
Prefeito,MG,BURITIS,PPS,23,JOSE VICENTE DAMASCENO,"5,453",Eleito,54.389,PPS / PSDB / PTB / PFL / PSC / PSB / PT,
Prefeito,MG,BURITIS,PSD,41,PEDRO JARY TABORDA,"4,573",Não eleito,45.611,PSD / PL / PDT / PPB / PMDB,
Prefeito,MG,BOCAINA DE MINAS,PDT,12,BENEDITO DINIZ DE ALMEIDA,"1,907",Eleito,57.028,PDT / PSDB,
Prefeito,MG,BOCAINA DE MINAS,PFL,25,WILSON MOREIRA MACIEL,"1,437",Não eleito,42.972,PMDB / PFL,
Prefeito,MG,BOM JESUS DO GALHO,PP,11,JOSÉ EUGÊNIO DA SILVA,"3,611",Não eleito,35.806,PSC / PPB / PFL / PDT / PTB,
Prefeito,MG,BOM JESUS DO GALHO,PT,13,Pe. ANIBAL BORGES,"6,474",Eleito,64.194,PSDB / PL / PT / PMDB,
Prefeito,MG,BOM SUCESSO,PMDB,15,ALOÍSIO ROQUIM,"5,605",Eleito,56.536,(sem coligação),
Prefeito,MG,BOM SUCESSO,PSD,41,ÉLIO DIAS DE OLIVEIRA,534,Não eleito,5.386,(sem coligação),
Prefeito,MG,BOM SUCESSO,PT,13,REGINALDO LAZARO DE OLIVEIRA LOPES,"3,775",Não eleito,38.077,PT / PSB / PSDB,
Prefeito,MG,BOM DESPACHO,PL,22,GERALDO SIMAO VAZ,"13,346",Eleito,56.917,PL / PSDB / PFL / PMDB,
Prefeito,MG,BOM DESPACHO,PDT,12,HAROLDO DE SOUSA QUEIROZ,"10,102",Não eleito,43.083,PDT / PTB / PRP / PMN / PPB,
Prefeito,MG,BOM JARDIM DE MINAS,PAN,26,MAURICIO ALTOMARE DE CARVALHO,36,Não eleito,0.784,(sem coligação),
Prefeito,MG,BOM JARDIM DE MINAS,PFL,25,SEBASTIÃO DELGADO DE ALMEIDA,"2,007",Não eleito,43.697,PFL / PPB / PSDC,
Prefeito,MG,BOM JARDIM DE MINAS,PMDB,15,VALDENCIR DE PAULA NUNES,"2,550",Eleito,55.519,PMDB / PDT / PT / PSDB,
Prefeito,MG,BRASILANDIA DE MINAS,PMDB,15,HERALDO GOMES  RANGEL,"2,361",Eleito,37.328,PT / PMDB,
Prefeito,MG,BRASILANDIA DE MINAS,PSDB,45,JOÃO CARDOSO DO COUTO,"1,906",Não eleito,30.134,PPS / PFL / PHS / PSDB,
Prefeito,MG,BONITO DE MINAS,PFL,25,AIER NONATO DE SOUZA FERREIRA,"2,398",Eleito,70.55,PDT / PTB / PMDB / PFL,
Prefeito,MG,BONITO DE MINAS,PL,22,JOSÉ RAIMUNDO VIANA,"1,001",Não eleito,29.45,(sem coligação),
Prefeito,MG,BUENO BRANDAO,PMDB,15,ANTONIO PEREIRA DOS SANTOS,"2,241",Eleito,36.504,PPB / PT / PMDB,
Prefeito,MG,BUENO BRANDAO,PTB,14,CLEUDES ANTONIO CHIRICO,"1,177",Não eleito,19.173,(sem coligação),
Prefeito,MG,BUENO BRANDAO,PPS,23,JAIR ASBAHR,"1,687",Não eleito,27.48,(sem coligação),
Prefeito,MG,BUENO BRANDAO,PSD,41,JOSE MAURO ALMEIDA,"1,023",Não eleito,16.664,(sem coligação),
Prefeito,MG,BUENO BRANDAO,PL,22,WALDEMAR STELITA VIEIRA,11,Não eleito,0.179,(sem coligação),
Prefeito,MG,BRAUNAS,PSDB,45,GERALDO FLAVIO DE ANDRADE,"1,914",Eleito,62.062,PTB / PFL / PSDB,
Prefeito,MG,BRAUNAS,PMDB,15,IVAM PEREIRA ALVES PINTO,"1,170",Não eleito,37.938,PT / PMDB,
Prefeito,MG,BRASILANDIA DE MINAS,PTB,14,SEBASTIÃO PORTO SILVÉRIO,"2,058",Não eleito,32.538,PDT / PTB,
Prefeito,MG,BOCAIUVA,PMDB,15,ALBERTO EUSTÁQUIO CALDEIRA DE MELO,"13,014",Eleito,61.387,PPB / PDT / PMDB / PAN / PSDC,
Prefeito,MG,BOCAIUVA,PTB,14,JOÃO BATISTA DE ARAÚJO,452,Não eleito,2.132,PTB / PSD,
Prefeito,MG,BOCAIUVA,PSDB,45,RICARDO AFONSO VELOSO,"7,734",Não eleito,36.481,PFL / PPS / PSDB / PTN,
Prefeito,MG,BICAS,PL,22,Antonio Carlos Barreto,"4,366",Eleito,51.328,PL / PTB / PMDB / PSDB / PT,
Prefeito,MG,BICAS,PSL,17,Eduardo de Souza Mendonça,"1,057",Não eleito,12.427,PSL / PV,
Prefeito,MG,BICAS,PFL,25,Jacyr Moreira,"3,083",Não eleito,36.245,(sem coligação),
Prefeito,MG,BORDA DA MATA,PTB,14,ANDRE LUIZ DE LIMA COBRA,"4,347",Não eleito,48.909,PTB / PMDB,
Prefeito,MG,BORDA DA MATA,PL,22,FRANCISCO MARTINHO DE MELO JUNIOR,"4,541",Eleito,51.091,PL / PMN / PFL / PC do B,
Prefeito,MG,BRUMADINHO,PMDB,15,ANTONIO DO CARMO NETO,"5,161",Eleito,34.265,PDT / PMDB / PSD,
Prefeito,MG,BRUMADINHO,PSB,40,CARLOS MENDES DE LIMA,"1,132",Não eleito,7.516,PSB / PTB / PRONA / PL,
Prefeito,MG,BRUMADINHO,PT,13,JOAO FLAVIO RESENDE,"5,037",Não eleito,33.442,PT / PPS / PV,
Prefeito,MG,BRUMADINHO,PFL,25,JOSE ERNESTO TEIXEIRA,"3,732",Não eleito,24.778,PFL / PSDB,
Prefeito,MG,BOTUMIRIM,PMDB,15,EDILSON LIMA RIOS,"1,322",Não eleito,42.508,(sem coligação),
Prefeito,MG,BOTUMIRIM,PL,22,JOSE MARIA DE FATIMA ALMEIDA,"1,788",Eleito,57.492,PL / PFL,
Prefeito,MG,BUENOPOLIS,PTB,14,ANTÔNIO CARLOS MACIEL DA COSTA,"1,043",Não eleito,19.739,PTB / PPS / PSDB / PFL,
Prefeito,MG,BUENOPOLIS,PP,11,JOSÉ ALVES,"4,241",Eleito,80.261,PPB / PMDB / PV / PSD / PMN / PDT,
Prefeito,MG,BRAZOPOLIS,PP,11,JOAO BOSCO MARTINS FARIA,307,Não eleito,3.357,(sem coligação),
Prefeito,MG,BRAZOPOLIS,PMDB,15,JOAO LUCIO FARIA,624,Não eleito,6.823,(sem coligação),
Prefeito,MG,BRAZOPOLIS,PT,13,JOAO MAURO BERNARDO,"2,665",Eleito,29.138,(sem coligação),
Prefeito,MG,BRAZOPOLIS,PFL,25,JOSE FERNANDES DOS REIS,"1,935",Não eleito,21.157,(sem coligação),
Prefeito,MG,BRAZOPOLIS,PDT,12,JOSIAS GOMES,"1,577",Não eleito,17.243,PDT / PPS,
Prefeito,MG,BURITIZEIRO,PSDB,45,ANTONIO AGAPITO DE SOUZA,557,Não eleito,4.73,PSDB / PPS,
Prefeito,MG,BURITIZEIRO,PSD,41,JOSE PEREIRA DA SILVA,"7,916",Eleito,67.216,PMDB / PSD / PT / PV / PFL / PDT,
Prefeito,MG,BURITIZEIRO,PP,11,LUIZ CARNEIRO DE ABREU JUNIOR,"3,304",Não eleito,28.055,PPB / PMN / PTB / PL / PSB / PRN,
Prefeito,MG,BIQUINHAS,PMDB,15,ARISLEU FERREIRA PIRES,851,Eleito,41.472,PMDB / PDT,
Prefeito,MG,BIQUINHAS,PSDB,45,JOSE HILÁRIO DE MEDEIROS,587,Não eleito,28.606,(sem coligação),
Prefeito,MG,BIQUINHAS,PFL,25,MARIA DO CARMO RODRIGUES CAETANO,614,Não eleito,29.922,(sem coligação),
Prefeito,MG,BOM JESUS DA PENHA,PMDB,15,ADÊNIO SIQUEIRA DANZIGER,778,Não eleito,34.516,(sem coligação),
Prefeito,MG,BOM JESUS DA PENHA,PSDB,45,JORGE ANDRÉ DE ARAÚJO,"1,008",Eleito,44.72,(sem coligação),
Prefeito,MG,BOM JESUS DA PENHA,PP,11,JÚNIOR DE PAULA RODRIGUES,468,Não eleito,20.763,PPB / PFL,
Prefeito,MG,BONFIM,PSD,41,ANTÔNIO EUSTÁQUIO REZENDE DE AGUIAR,557,Não eleito,11.056,(sem coligação),
Prefeito,MG,BONFIM,PTB,14,ERMIR FONSECA MOREIRA,"2,216",Não eleito,43.986,PTB / PL,
Prefeito,MG,BONFIM,PMDB,15,GERALDA TEREZINHA PARREIRAS MARQUES RIBEIRO,"2,265",Eleito,44.958,PDT / PMDB / PSDB,
Prefeito,MG,BOM REPOUSO,PMDB,15,ADOLFO ANDRADE BRANDÃO,"2,295",Eleito,38.295,(sem coligação),
Prefeito,MG,BOM REPOUSO,PTB,14,ANTÔNIO FRANCISCO DE MELO,"2,069",Não eleito,34.524,PFL / PSDB / PTB,
Prefeito,MG,BOM REPOUSO,PT,13,JOAQUIM GARCIA DE SOUZA,"1,629",Não eleito,27.182,PSB / PT,
Prefeito,MG,BRAZOPOLIS,PTB,14,PAULO DE TARSO PEREIRA GOMES,"1,832",Não eleito,20.031,PTB / PSC / PSDB,
Prefeito,MG,BRAZOPOLIS,PL,22,ROBINSON DE QUEIROZ COSTA,206,Não eleito,2.252,(sem coligação),
Prefeito,MG,BOTELHOS,PSDB,45,ISAIAS TADEU DE OLIVEIRA,408,Não eleito,4.598,(sem coligação),
Prefeito,MG,BOTELHOS,PFL,25,MARCIONIL MOREIRA DA SILVA,"1,800",Não eleito,20.286,PSC / PFL,
Prefeito,MG,BOTELHOS,PMN,33,MATEUS JERONIMO GUIDI,"6,665",Eleito,75.116,PPB / PTB / PMDB / PL / PMN,
Prefeito,MG,BRASILIA DE MINAS,PTB,14,FRANCISCO DE ASSIS SIMÕES,"7,073",Não eleito,45.795,PTB / PMDB / PPS / PSB,
Prefeito,MG,BRASILIA DE MINAS,PDT,12,GETÚLIO ANDRADE BRAGA,"8,025",Eleito,51.959,PDT / PFL / PMN / PSD / PHS / PSDB,
Prefeito,MG,BRASILIA DE MINAS,PT,13,VERA LÚCIA GONÇALVES DIAS MOREIRA,347,Não eleito,2.247,(sem coligação),
Prefeito,MG,BIAS FORTES,PSDB,45,CEZAR HENRIQUE DE ANDRADE,"1,620",Eleito,52.597,PMDB / PPS / PSDB,
Prefeito,MG,BIAS FORTES,PP,11,JOSE ROSANGELO DE OLIVEIRA,"1,460",Não eleito,47.403,PPB / PFL / PL / PSD,
Prefeito,MG,BOA ESPERANCA,PMDB,15,DULCE NAVES BARBOSA GAMBOGI,"10,593",Eleito,53.933,PTB / PMDB / PDT / PGT / PT / PSDC / PPB / PSC / PMN / PSB,
Prefeito,MG,BOA ESPERANCA,PFL,25,LUDWIG VON KLAUS DOVIK GISCHEWSKI,"9,048",Não eleito,46.067,PFL / PHS / PSL / PRN / PSDB,
Prefeito,MG,BOM JESUS DO AMPARO,PFL,25,José Inocêncio Barbosa Drumond,"1,875",Eleito,61.055,PFL / PL / PV,
Prefeito,MG,BOM JESUS DO AMPARO,PMDB,15,Marcos Bicalho Santos,"1,196",Não eleito,38.945,PSC / PTB / PPS / PMDB / PSDB,
Prefeito,MG,BONFINOPOLIS DE MINAS,PMDB,15,DIRSON ALVES FERREIRA,"1,544",Não eleito,38.97,PDT / PT / PMDB / PSDB,
Prefeito,MG,BONFINOPOLIS DE MINAS,PFL,25,EUSTÁQUIO PEREIRA DA CRUZ,"1,614",Eleito,40.737,PFL / PSB,
Prefeito,MG,BONFINOPOLIS DE MINAS,PL,22,MOZAR BORGES PEREIRA,804,Não eleito,20.293,(sem coligação),
Prefeito,MG,BRAS PIRES,PT,13,FRANCISCO DE SALES DA SILVA,66,Não eleito,2.004,PT / PTB,
Prefeito,MG,BRAS PIRES,PMDB,15,JOSÉ MARIA DE OLIVEIRA,"1,772",Eleito,53.795,PMDB / PDT / PL,
Prefeito,MG,BRAS PIRES,PSDB,45,ORLANDO GONÇALVES PEDROSA,"1,456",Não eleito,44.202,PSDB / PSB / PFL,
Prefeito,MG,CEDRO DO ABAETE,PFL,25,OLDAIRA MARIA DE ANDRADE,569,Eleito,58.121,(sem coligação),
Prefeito,MG,CEDRO DO ABAETE,PMDB,15,PEDRO HIPOLITO AFONSO DE CAMPOS,410,Não eleito,41.879,PMDB / PTB / PPS / PSDB,
Prefeito,MG,CALDAS,PSDB,45,DIRCEU RIBEIRO BORGES,"4,932",Eleito,56.282,PSDB / PMDB,
Prefeito,MG,CALDAS,PFL,25,MILTON CAMPOS DE CARVALHO,"3,831",Não eleito,43.718,PFL / PTB / PSD / PL / PV,
Prefeito,MG,CACHOEIRA DE PAJEU,PMDB,15,Edmundo Correia e Santos Junior,"2,281",Eleito,51.224,PT / PTB / PMDB,
Prefeito,MG,CACHOEIRA DE PAJEU,PFL,25,Iderval Ferraz Mendes,"2,172",Não eleito,48.776,PFL / PSDB,
Prefeito,MG,CAMBUI,PDT,12,ASSIR BUJATO,282,Não eleito,2.286,PDT / PL,
Prefeito,MG,CAMBUI,PFL,25,FLORISVAL EVANGELISTA DE SOUZA,505,Não eleito,4.094,(sem coligação),
Prefeito,MG,CAMBUI,PPS,23,JOAO NOGUEIRA FANUCHI,"4,708",Eleito,38.168,PMDB / PSDB / PPS,
Prefeito,MG,CAMBUI,PP,11,LUIZ GUILHERME DA SILVA,"2,792",Não eleito,22.635,(sem coligação),
Prefeito,MG,CAMBUI,PT,13,Marcus Wagner de Carvalho Bayeux,"4,048",Não eleito,32.817,(sem coligação),
Prefeito,MG,CAMPANARIO,PSDB,45,CLOVES RODRIGUES,685,Não eleito,30.136,PDT / PSDB,
Prefeito,MG,CAMPANARIO,PMDB,15,Gerson Duarte,"1,575",Eleito,69.292,PMDB / PFL / PTB / PSDC,
Prefeito,MG,CAMPANARIO,PP,11,LUCINARA ALVES SOARES,13,Não eleito,0.572,(sem coligação),
Prefeito,MG,CAMPO BELO,PSDB,45,DIRCEU ALVES DE OLIVEIRA,782,Não eleito,2.78,(sem coligação),
Prefeito,MG,CAMPO BELO,PL,22,GEOVANI JOSE DE SOUSA,"12,956",Não eleito,46.056,PMDB / PPB / PTB / PL,
Prefeito,MG,CAMPO BELO,PST,18,MAURICIO BALBINO DA SILVA,"1,194",Não eleito,4.244,(sem coligação),
Prefeito,MG,CAMPO BELO,PFL,25,NACIB DUARTE BECHIR,"13,199",Eleito,46.92,(sem coligação),
Prefeito,MG,CAMPO DO MEIO,PFL,25,ALDERICO JOSÉ MACHADO,"3,303",Não eleito,46.633,(sem coligação),
Prefeito,MG,CAMPO DO MEIO,PPS,23,ANGELO TORRES LOPES,317,Não eleito,4.476,(sem coligação),
Prefeito,MG,CAMPO DO MEIO,PTB,14,ANTHERO CABRAL,0,Registro negado antes da eleição,0,(sem coligação),
Prefeito,MG,CAMPO DO MEIO,PMN,33,FRANCISCO CARLOS BATISTA,20,Não eleito,0.282,(sem coligação),
Prefeito,MG,CAMPO DO MEIO,PMDB,15,NATANIEL MARINHO,"3,443",Eleito,48.609,PMDB / PPB / PL / PV,
Prefeito,MG,CANA VERDE,PP,11,ANTONIO DE BASTOS MORAIS,149,Não eleito,4.138,(sem coligação),
Prefeito,MG,CANA VERDE,PMDB,15,ANTONIO FLAUSINO DOS REIS,987,Não eleito,27.409,(sem coligação),
Prefeito,MG,CANA VERDE,PL,22,FERNANDO EXPEDITO FREIRE,"2,465",Eleito,68.453,PL / PSDB / PSD / PFL,
Prefeito,MG,CAPELA NOVA,PFL,25,Djalma de Carvalho Moreira Júnior,"1,489",Não eleito,45.521,PFL / PSD / PL / PTB,
Prefeito,MG,CAPELA NOVA,PMDB,15,Manoel Moreira Barbosa,"1,782",Eleito,54.479,PMDB / PSDB,
Prefeito,MG,CAPINOPOLIS,PP,11,CÂNDIDO ANTÔNIO VAZ,"6,162",Eleito,61.961,PPB / PL / PTB / PFL,
Prefeito,MG,CAPINOPOLIS,PMDB,15,LUCIMAR BATISTA BELCHIOR,"3,783",Não eleito,38.039,PMDB / PSDB / PSD / PT,
Prefeito,MG,CAPELINHA,PSDB,45,GELSON CORDEIRO DE OLIVEIRA,"9,159",Eleito,61.449,PSDB / PPS / PSB,
Prefeito,MG,CAPELINHA,PMDB,15,VALMIR SEBASTIÃO NEVES,"5,746",Não eleito,38.551,PMDB / PT / PL / PFL / PC do B,
Prefeito,MG,CAMPOS ALTOS,PMDB,15,Diogo Ribeiro de Andrade,"2,097",Não eleito,30.321,(sem coligação),
Prefeito,MG,CAMPOS ALTOS,PDT,12,Ezequiel José Pereira,"2,618",Eleito,37.854,PDT / PTB / PT,
Prefeito,MG,CAMPOS ALTOS,PL,22,Sebastião dos Reis Gonçalves,230,Não eleito,3.326,(sem coligação),
Prefeito,MG,CAMPOS ALTOS,PFL,25,Vitor Vieira dos Santos,"1,971",Não eleito,28.499,PFL / PSDB,
Prefeito,MG,CACHOEIRA DA PRATA,PMDB,15,DOMÍCIO DE CAMPOS MACIEL,"1,527",Eleito,53.392,PL / PMDB / PPB / PSL / PSDB,
Prefeito,MG,CACHOEIRA DA PRATA,PFL,25,JOSE EUSTAQUIO RIBEIRO PINTO,"1,333",Não eleito,46.608,PTB / PFL / PRP / PGT,
Prefeito,MG,CACHOEIRA DOURADA,PDT,12,CLAUDIA KADERLI DANTAS,574,Não eleito,33.141,PPB / PDT,
Prefeito,MG,CACHOEIRA DOURADA,PSD,41,JOSÉ EMÍLIO AMBRÓSIO,"1,158",Eleito,66.859,PFL / PMDB / PSD,
Prefeito,MG,CAETE,PHS,31,FERNANDO ANTONIO DE CASTRO,"3,981",Não eleito,18.326,PHS / PSC / PSD / PT do B,
Prefeito,MG,CAETE,PL,22,JOAO BAPTISTA PEIXOTO JUNIOR,831,Não eleito,3.825,(sem coligação),
Prefeito,MG,CAETE,PTB,14,JOAO CARLOS COELHO,"9,684",Eleito,44.579,PTB / PMDB / PDT / PSB / PV,
Prefeito,MG,CAETE,PSDB,45,LUCAS COELHO FERREIRA,"6,049",Não eleito,27.846,(sem coligação),
Prefeito,MG,CAETE,PPS,23,MODESTINO NEWTON  FERNANDES,"1,178",Não eleito,5.423,PPS / PT,
Prefeito,MG,CAMPANHA,PSC,20,CARLOS EUGÊNIO GOMES NETO,90,Não eleito,1.191,(sem coligação),
Prefeito,MG,CAMPANHA,PPS,23,GERSON MIRANDA BACHA,"1,054",Não eleito,13.945,(sem coligação),
Prefeito,MG,CAMPANHA,PSDB,45,JOSÉ ARNALDO VILLAMARIM,"4,143",Eleito,54.816,PSDB / PL,
Prefeito,MG,CAMPANHA,PMDB,15,JOSÉ MARIA PROCK,"2,271",Não eleito,30.048,PMDB / PFL / PDT / PSB,
Prefeito,MG,CAIANA,PSDB,45,NELSINO LAGARES DE SOUZA,710,Não eleito,26.672,PSDB / PFL,
Prefeito,MG,CAIANA,PMDB,15,PAULO ROBERTO FERREIRA,"1,952",Eleito,73.328,PMDB / PPB / PL / PT,
Prefeito,MG,CAMACHO,PMDB,15,DÉCIO FERNANDES LIMA,"1,015",Não eleito,44.852,(sem coligação),
Prefeito,MG,CAMACHO,PFL,25,GERALDO CARDOSO LAMOUNIER,"1,248",Eleito,55.148,(sem coligação),
Prefeito,MG,CAMPINA VERDE,PMDB,15,FRADIQUE GURITA DA SILVA,"5,877",Eleito,50.312,PDT / PT / PMDB,
Prefeito,MG,CAMPINA VERDE,PFL,25,REINALDO ASSUNÇÃO TANNÚS,"5,804",Não eleito,49.688,PPB / PPS / PFL / PSDB,
Prefeito,MG,CANAA,PSDB,45,LAUDELINO JORGE RODRIGUES,"1,452",Não eleito,45.632,PPB / PDT / PSDB,
Prefeito,MG,CANAA,PFL,25,MAURINHO MARTINS MACHADO,"1,730",Eleito,54.368,PMDB / PFL,
Prefeito,MG,CABECEIRA GRANDE,PSDB,45,ANTONIO NAZARE SANTANA MELO,"2,055",Não eleito,47.438,PPB / PSDB / PFL,
Prefeito,MG,CABECEIRA GRANDE,PTB,14,JOAO BATISTA ROMUALDO DA SILVA,"2,277",Eleito,52.562,PTB / PSD / PMDB,
Prefeito,MG,CAETANOPOLIS,PSD,41,JOÃO ROCHA NASCIMENTO,"3,382",Eleito,70.916,PDT / PTB / PTN / PSD,
Prefeito,MG,CAETANOPOLIS,PFL,25,RUI PEREIRA MACIEL,"1,387",Não eleito,29.084,PPB / PPS / PFL,
Prefeito,MG,CAMBUQUIRA,PTB,14,AMEDEO PANNONE,"2,111",Não eleito,31.334,PTB / PSDB,
Prefeito,MG,CAMBUQUIRA,PMDB,15,AMILCAR ALMEIDA,"1,413",Não eleito,20.974,PPB / PT / PMDB / PFL,
Prefeito,MG,CAMBUQUIRA,PL,22,RUBENS BARROS SANTOS,"3,213",Eleito,47.692,(sem coligação),
Prefeito,MG,CAMANDUCAIA,PMDB,15,EMYDIO MOREIRA FILHO,"5,308",Eleito,52.748,(sem coligação),
Prefeito,MG,CAMANDUCAIA,PSB,40,JOÃO HEDIO PEREIRA,"3,318",Não eleito,32.972,PSB / PPB,
Prefeito,MG,CAMANDUCAIA,PSDB,45,WAGNER AUGUSTO MACIEL,"1,437",Não eleito,14.28,(sem coligação),
Prefeito,MG,CAMPESTRE,PFL,25,DALMO MESSIAS LATRONICO,"6,024",Eleito,51.211,(sem coligação),
Prefeito,MG,CAMPOS GERAIS,PP,11,JOAQUIM GERALDO DE CARVALHO,"6,715",Não eleito,48.355,(sem coligação),
Prefeito,MG,CAMPOS GERAIS,PMDB,15,MAURICIO RABELO,"7,172",Eleito,51.645,(sem coligação),
Prefeito,MG,CANAPOLIS,PL,22,ELENIR VIEIRA DA SILVA,"2,480",Não eleito,34.831,PL / PFL / PMDB,
Prefeito,MG,CANAPOLIS,PSDB,45,ULTIMO BITENCOURT DE FREITAS,"4,640",Eleito,65.169,PSDB / PTB,
Prefeito,MG,CANTAGALO,PP,11,PEDRO DIVINO VILARINO LEÃO,550,Não eleito,24.155,PPB / PFL,
Prefeito,MG,CANTAGALO,PMDB,15,WILSON MEDEIROS DE OLIVEIRA,"1,727",Eleito,75.845,PMDB / PSDB / PTB,
Prefeito,MG,CAPITAO ANDRADE,PMDB,15,CEZARIO LOTE DE OLIVEIRA,992,Não eleito,35.127,PMDB / PSDB,
Prefeito,MG,CAPITAO ANDRADE,PP,11,GERALDO FERREIRA CHAVES,"1,832",Eleito,64.873,(sem coligação),
Prefeito,MG,CABO VERDE,PPS,23,Adão Jorge Rodrigues,"2,987",Não eleito,41.654,(sem coligação),
Prefeito,MG,CABO VERDE,PMDB,15,Claudio Antônio Palma,"4,184",Eleito,58.346,PMDB / PFL / PSDB,
Prefeito,MG,CACHOEIRA DE MINAS,PL,22,Décio Monteiro Dionísio,"3,636",Eleito,57.705,PL / PMDB,
Prefeito,MG,CACHOEIRA DE MINAS,PSDB,45,Gilberto Nogueira Cellet,"2,665",Não eleito,42.295,(sem coligação),
Prefeito,MG,CAPETINGA,PSDB,45,CARLOS ROBERTO CUSTODIO DA SILVA,"1,472",Não eleito,32.857,PSDB / PPS,
Prefeito,MG,CAPETINGA,PL,22,DANIEL BERTHOLDI,"3,008",Eleito,67.143,PL / PFL / PMDB,
Prefeito,MG,CAJURI,PMDB,15,JUACY DIAS DE ANDRADE,"1,389",Eleito,50.527,PTB / PMDB / PPS,
Prefeito,MG,CAJURI,PSDB,45,MARON AZIZ ALEXANDRE,"1,360",Não eleito,49.473,(sem coligação),
Prefeito,MG,CAMPESTRE,PMDB,15,LEANDRO ANTONIO BORGES,"5,739",Não eleito,48.789,PMDB / PT,
Prefeito,MG,CAMPO AZUL,PFL,25,JOSÉ CARLOS PEREIRA DE ALMEIDA,"1,238",Não eleito,49.719,PDT / PTB / PL / PFL,
Prefeito,MG,CAMPO AZUL,PMDB,15,OSEAS ALVES ALMEIDA,"1,252",Eleito,50.281,PMDB / PPB / PSC,
Prefeito,MG,CAMPO FLORIDO,PPS,23,DERBY DE CASTRO LACERDA,130,Não eleito,3.469,(sem coligação),
Prefeito,MG,CAMPO FLORIDO,PFL,25,JACY ALBINO DE QUEIROZ,"1,555",Não eleito,41.489,PFL / PMDB / PSDB,
Prefeito,MG,CAMPO FLORIDO,PL,22,RONALDO CASTRO BERNARDES,"2,063",Eleito,55.043,PL / PTB / PDT,
Prefeito,MG,CANDEIAS,PL,22,CÉLIO LOPES LAMOUNIER,"5,219",Eleito,59.045,PL / PFL / PRTB / PMN,
Prefeito,MG,CANDEIAS,PP,11,RAYMUNDO BERNARDINO FILHO,"3,620",Não eleito,40.955,PPB / PDT,
Prefeito,MG,CAPARAO,PSDB,45,DALMO DE SOUZA MIRANDA,964,Não eleito,36.724,PSDB / PT,
Prefeito,MG,CAPARAO,PMDB,15,ITAYR HORSTE PINHEIRO,"1,661",Eleito,63.276,PMDB / PPB,
Prefeito,MG,CARAI,PFL,25,CARLOS ALBERTO FARIAS SOUZA,"1,901",Não eleito,26.091,PFL / PT,
Prefeito,MG,CARAI,PSDB,45,DANILO ALVES DE ALVARENGA,"2,464",Não eleito,33.818,PSDB / PDT,
Prefeito,MG,CARAI,PMDB,15,LEOPOLDINO JOSÉ RIBEIRO,"2,921",Eleito,40.091,PMDB / PTB / PMN,
Prefeito,MG,CENTRAL DE MINAS,PFL,25,AGEU DINIZ DE OLIVEIRA,"2,202",Eleito,53.24,PMDB / PFL / PSDB,
Prefeito,MG,CENTRAL DE MINAS,PP,11,ANTÔNIO JÚLIO DE SOUZA E SILVA,"1,822",Não eleito,44.052,PPB / PSD,
Prefeito,MG,CENTRAL DE MINAS,PTB,14,JOÃO RAFAEL FERREIRA,112,Não eleito,2.708,PT / PTB / PSB,
Prefeito,MG,CAPITAO ENEAS,PTB,14,DJALMA MARQUES ABREU,"2,562",Não eleito,36.243,PTB / PMDB / PSDB / PHS,
Prefeito,MG,CAPITAO ENEAS,PSD,41,JORGE GERALDO SILVEIRA,"1,101",Não eleito,15.575,PDT / PPS / PSD,
Prefeito,MG,CAPITAO ENEAS,PT,13,UMBERTO LUIZ DA COSTA,586,Não eleito,8.29,(sem coligação),
Prefeito,MG,CAPITAO ENEAS,PFL,25,ZILMIO ROCHA,"2,820",Eleito,39.892,PFL / PL / PSB,
Prefeito,MG,CARANGOLA,PFL,25,ADINAR MONTEIRO DE PAULA,"4,725",Não eleito,26.167,PFL / PPS,
Prefeito,MG,CARANGOLA,PMDB,15,CLÉRIO KNUPP,"6,917",Eleito,38.306,PPB / PMDB / PTB / PDT / PSD,
Prefeito,MG,CARANGOLA,PL,22,FERNANDO DE SOUZA COSTA,"4,041",Não eleito,22.379,PL / PSDB / PSB,
Prefeito,MG,CARANGOLA,PT,13,ROBERTO ALVES VIEIRA,"2,374",Não eleito,13.147,(sem coligação),
Prefeito,MG,CARMO DE MINAS,PP,11,MANOEL DIAS,"3,234",Eleito,55.056,PPB / PSDB,
Prefeito,MG,CARMO DE MINAS,PMDB,15,YURI VAZ DE OLIVEIRA,"2,640",Não eleito,44.944,PMDB / PT,
